year,country_name,medal_type,count,past_medals,avg_last_3,delta
2012,Denmark,GOLD,2,173.0,2.3333333333333335,-1.0
2012,Denmark,SILVER,4,175.0,3.0,2.0
2016,Denmark,BRONZE,7,179.0,4.333333333333333,3.0
2016,Denmark,GOLD,2,186.0,4.333333333333333,-5.0
2016,Denmark,SILVER,6,188.0,5.0,4.0
2020,Denmark,BRONZE,4,194.0,4.0,-2.0
2020,Denmark,GOLD,3,198.0,4.333333333333333,-1.0
2020,Denmark,SILVER,4,201.0,3.6666666666666665,1.0
1988,Djibouti,BRONZE,1,205.0,0.0,0.0
1984,Dominican Republic,BRONZE,1,1.0,0.0,0.0
2004,Dominican Republic,GOLD,1,1.0,0.0,0.0
2008,Dominican Republic,GOLD,1,2.0,1.0,0.0
2008,Dominican Republic,SILVER,1,3.0,1.0,0.0
2012,Dominican Republic,GOLD,1,4.0,1.0,0.0
2012,Dominican Republic,SILVER,1,5.0,1.0,0.0
2016,Dominican Republic,BRONZE,1,6.0,1.0,0.0
2020,Dominican Republic,BRONZE,2,7.0,1.3333333333333333,1.0
2020,Dominican Republic,SILVER,3,9.0,2.0,1.0
1996,Ecuador,GOLD,1,12.0,0.0,0.0
2008,Ecuador,SILVER,1,1.0,0.0,0.0
2020,Ecuador,GOLD,2,2.0,1.3333333333333333,1.0
2020,Ecuador,SILVER,1,4.0,1.3333333333333333,-1.0
1928,Egypt,BRONZE,1,5.0,0.0,0.0
1928,Egypt,GOLD,2,1.0,0.0,1.0
1928,Egypt,SILVER,1,3.0,1.3333333333333333,-1.0
1936,Egypt,BRONZE,2,4.0,1.6666666666666667,1.0
1936,Egypt,GOLD,2,6.0,1.6666666666666667,0.0
1936,Egypt,SILVER,1,8.0,1.6666666666666667,-1.0
1948,Egypt,BRONZE,1,9.0,1.3333333333333333,0.0
1948,Egypt,GOLD,2,10.0,1.3333333333333333,1.0
1948,Egypt,SILVER,2,12.0,1.6666666666666667,0.0
1952,Egypt,BRONZE,1,14.0,1.6666666666666667,-1.0
1984,Egypt,SILVER,1,15.0,1.3333333333333333,0.0
2004,Egypt,BRONZE,3,16.0,1.6666666666666667,2.0
2004,Egypt,GOLD,1,19.0,1.6666666666666667,-2.0
2004,Egypt,SILVER,1,20.0,1.6666666666666667,0.0
2008,Egypt,BRONZE,2,21.0,1.3333333333333333,1.0
2012,Egypt,BRONZE,1,23.0,1.3333333333333333,-1.0
2012,Egypt,SILVER,3,24.0,2.0,2.0
2016,Egypt,BRONZE,3,27.0,2.3333333333333335,0.0
2020,Egypt,BRONZE,4,30.0,3.3333333333333335,1.0
2020,Egypt,GOLD,1,34.0,2.6666666666666665,-3.0
2020,Egypt,SILVER,1,35.0,2.0,0.0
2004,Eritrea,BRONZE,1,36.0,0.0,0.0
1920,Estonia,GOLD,1,1.0,0.0,0.0
1920,Estonia,SILVER,2,1.0,0.0,1.0
1924,Estonia,BRONZE,4,3.0,2.3333333333333335,2.0
1924,Estonia,GOLD,1,7.0,2.3333333333333335,-3.0
1924,Estonia,SILVER,1,8.0,2.0,0.0
1928,Estonia,BRONZE,2,9.0,1.3333333333333333,1.0
1928,Estonia,GOLD,2,11.0,1.6666666666666667,0.0
1928,Estonia,SILVER,1,13.0,1.6666666666666667,-1.0
1936,Estonia,BRONZE,3,14.0,2.0,2.0
1936,Estonia,GOLD,2,17.0,2.0,-1.0
1936,Estonia,SILVER,2,19.0,2.3333333333333335,0.0
1992,Estonia,BRONZE,1,21.0,1.6666666666666667,-1.0
1992,Estonia,GOLD,1,22.0,1.3333333333333333,0.0
2000,Estonia,BRONZE,2,23.0,1.3333333333333333,1.0
2000,Estonia,GOLD,1,25.0,1.3333333333333333,-1.0
2002,Estonia,BRONZE,1,26.0,1.3333333333333333,0.0
2002,Estonia,GOLD,1,27.0,1.0,0.0
2002,Estonia,SILVER,1,28.0,1.0,0.0
2004,Estonia,BRONZE,2,29.0,1.3333333333333333,1.0
2004,Estonia,SILVER,1,31.0,1.3333333333333333,-1.0
2006,Estonia,GOLD,3,32.0,2.0,2.0
2008,Estonia,GOLD,1,35.0,1.6666666666666667,-2.0
2008,Estonia,SILVER,1,36.0,1.6666666666666667,0.0
2010,Estonia,SILVER,1,37.0,1.0,0.0
2012,Estonia,BRONZE,1,38.0,1.0,0.0
2012,Estonia,SILVER,1,39.0,1.0,0.0
2016,Estonia,BRONZE,1,40.0,1.0,0.0
2020,Estonia,BRONZE,1,41.0,1.0,0.0
2020,Estonia,GOLD,1,42.0,1.0,0.0
2022,Estonia,BRONZE,1,43.0,1.0,0.0
1960,Ethiopia,GOLD,1,44.0,0.0,0.0
1964,Ethiopia,GOLD,1,1.0,0.0,0.0
1968,Ethiopia,GOLD,1,2.0,1.0,0.0
1968,Ethiopia,SILVER,1,3.0,1.0,0.0
1972,Ethiopia,BRONZE,2,4.0,1.3333333333333333,1.0
1980,Ethiopia,BRONZE,2,6.0,1.6666666666666667,0.0
1980,Ethiopia,GOLD,2,8.0,2.0,0.0
1992,Ethiopia,BRONZE,2,10.0,2.0,0.0
1992,Ethiopia,GOLD,1,12.0,1.6666666666666667,-1.0
1996,Ethiopia,BRONZE,1,13.0,1.3333333333333333,0.0
1996,Ethiopia,GOLD,2,14.0,1.3333333333333333,1.0
2000,Ethiopia,BRONZE,3,16.0,2.0,1.0
2000,Ethiopia,GOLD,4,19.0,3.0,1.0
2000,Ethiopia,SILVER,1,23.0,2.6666666666666665,-3.0
2004,Ethiopia,BRONZE,2,24.0,2.3333333333333335,1.0
2004,Ethiopia,GOLD,2,26.0,1.6666666666666667,0.0
2004,Ethiopia,SILVER,3,28.0,2.3333333333333335,1.0
2008,Ethiopia,BRONZE,1,31.0,2.0,-2.0
2008,Ethiopia,GOLD,4,32.0,2.6666666666666665,3.0
2008,Ethiopia,SILVER,2,36.0,2.3333333333333335,-2.0
2012,Ethiopia,BRONZE,2,38.0,2.6666666666666665,0.0
2012,Ethiopia,GOLD,3,40.0,2.3333333333333335,1.0
2012,Ethiopia,SILVER,2,43.0,2.3333333333333335,-1.0
2016,Ethiopia,BRONZE,5,45.0,3.3333333333333335,3.0
2016,Ethiopia,GOLD,1,50.0,2.6666666666666665,-4.0
2016,Ethiopia,SILVER,2,51.0,2.6666666666666665,1.0
2020,Ethiopia,BRONZE,2,53.0,1.6666666666666667,0.0
2020,Ethiopia,GOLD,1,55.0,1.6666666666666667,-1.0
2020,Ethiopia,SILVER,1,56.0,1.3333333333333333,0.0
1968,Federal Republic of Germany,BRONZE,13,57.0,0.0,0.0
1968,Federal Republic of Germany,GOLD,7,13.0,0.0,-6.0
1968,Federal Republic of Germany,SILVER,13,20.0,11.0,6.0
1972,Federal Republic of Germany,BRONZE,17,33.0,12.333333333333334,4.0
1972,Federal Republic of Germany,GOLD,16,50.0,15.333333333333334,-1.0
1972,Federal Republic of Germany,SILVER,12,66.0,15.0,-4.0
1976,Federal Republic of Germany,BRONZE,20,78.0,16.0,8.0
1976,Federal Republic of Germany,GOLD,12,98.0,14.666666666666666,-8.0
1976,Federal Republic of Germany,SILVER,17,110.0,16.333333333333332,5.0
1980,Federal Republic of Germany,BRONZE,3,127.0,10.666666666666666,-14.0
1980,Federal Republic of Germany,SILVER,2,130.0,7.333333333333333,-1.0
1984,Federal Republic of Germany,BRONZE,24,132.0,9.666666666666666,22.0
1984,Federal Republic of Germany,GOLD,19,156.0,15.0,-5.0
1984,Federal Republic of Germany,SILVER,20,175.0,21.0,1.0
1988,Federal Republic of Germany,BRONZE,17,195.0,18.666666666666668,-3.0
1988,Federal Republic of Germany,GOLD,13,212.0,16.666666666666668,-4.0
1988,Federal Republic of Germany,SILVER,18,225.0,16.0,5.0
2016,Fiji,GOLD,1,243.0,0.0,0.0
2020,Fiji,BRONZE,1,1.0,0.0,0.0
2020,Fiji,GOLD,1,2.0,1.0,0.0
1908,Finland,BRONZE,3,3.0,0.0,0.0
1908,Finland,GOLD,1,3.0,0.0,-2.0
1908,Finland,SILVER,1,4.0,1.6666666666666667,0.0
1912,Finland,BRONZE,9,5.0,3.6666666666666665,8.0
1912,Finland,GOLD,9,14.0,6.333333333333333,0.0
1912,Finland,SILVER,8,23.0,8.666666666666666,-1.0
1920,Finland,BRONZE,9,31.0,8.666666666666666,1.0
1920,Finland,GOLD,15,40.0,10.666666666666666,6.0
1920,Finland,SILVER,10,55.0,11.333333333333334,-5.0
1924,Finland,BRONZE,13,65.0,12.666666666666666,3.0
1924,Finland,GOLD,18,78.0,13.666666666666666,5.0
1924,Finland,SILVER,17,96.0,16.0,-1.0
1928,Finland,BRONZE,9,113.0,14.666666666666666,-8.0
1928,Finland,GOLD,10,122.0,12.0,1.0
1928,Finland,SILVER,9,132.0,9.333333333333334,-1.0
1932,Finland,BRONZE,13,141.0,10.666666666666666,4.0
1932,Finland,GOLD,6,154.0,9.333333333333334,-7.0
1932,Finland,SILVER,9,160.0,9.333333333333334,3.0
1936,Finland,BRONZE,9,169.0,8.0,0.0
1936,Finland,GOLD,8,178.0,8.666666666666666,-1.0
1936,Finland,SILVER,8,186.0,8.333333333333334,0.0
1948,Finland,BRONZE,7,194.0,7.666666666666667,-1.0
1948,Finland,GOLD,7,201.0,7.333333333333333,0.0
1948,Finland,SILVER,10,208.0,8.0,3.0
1952,Finland,BRONZE,15,218.0,10.666666666666666,5.0
1952,Finland,GOLD,7,233.0,10.666666666666666,-8.0
1952,Finland,SILVER,7,240.0,9.666666666666666,0.0
1956,Finland,BRONZE,12,247.0,8.666666666666666,5.0
1956,Finland,GOLD,6,259.0,8.333333333333334,-6.0
1956,Finland,SILVER,4,265.0,7.333333333333333,-2.0
1960,Finland,BRONZE,6,269.0,5.333333333333333,2.0
1960,Finland,GOLD,3,275.0,4.333333333333333,-3.0
1960,Finland,SILVER,4,278.0,4.333333333333333,1.0
1964,Finland,BRONZE,5,282.0,4.0,1.0
1964,Finland,GOLD,6,287.0,5.0,1.0
1964,Finland,SILVER,4,293.0,5.0,-2.0
1968,Finland,BRONZE,3,297.0,4.333333333333333,-1.0
1968,Finland,GOLD,2,300.0,3.0,-1.0
1968,Finland,SILVER,4,302.0,3.0,2.0
1972,Finland,BRONZE,5,306.0,3.6666666666666665,1.0
1972,Finland,GOLD,3,311.0,4.0,-2.0
1972,Finland,SILVER,5,314.0,4.333333333333333,2.0
1976,Finland,BRONZE,1,319.0,3.0,-4.0
1976,Finland,GOLD,6,320.0,4.0,5.0
1976,Finland,SILVER,6,326.0,4.333333333333333,0.0
1980,Finland,BRONZE,7,332.0,6.333333333333333,1.0
1980,Finland,GOLD,4,339.0,5.666666666666667,-3.0
1980,Finland,SILVER,6,343.0,5.666666666666667,2.0
1984,Finland,BRONZE,12,349.0,7.333333333333333,6.0
1984,Finland,GOLD,8,361.0,8.666666666666666,-4.0
1984,Finland,SILVER,5,369.0,8.333333333333334,-3.0
1988,Finland,BRONZE,4,374.0,5.666666666666667,-1.0
1988,Finland,GOLD,5,378.0,4.666666666666667,1.0
1988,Finland,SILVER,2,383.0,3.6666666666666665,-3.0
1992,Finland,BRONZE,5,385.0,4.0,3.0
1992,Finland,GOLD,4,390.0,3.6666666666666665,-1.0
1992,Finland,SILVER,3,394.0,4.0,-1.0
1994,Finland,BRONZE,5,397.0,4.0,2.0
1994,Finland,SILVER,1,402.0,3.0,-4.0
1996,Finland,BRONZE,1,403.0,2.3333333333333335,0.0
1996,Finland,GOLD,1,404.0,1.0,0.0
1996,Finland,SILVER,2,405.0,1.3333333333333333,1.0
1998,Finland,BRONZE,6,407.0,3.0,4.0
1998,Finland,GOLD,2,413.0,3.3333333333333335,-4.0
1998,Finland,SILVER,4,415.0,4.0,2.0
2000,Finland,BRONZE,1,419.0,2.3333333333333335,-3.0
2000,Finland,GOLD,2,420.0,2.3333333333333335,1.0
2000,Finland,SILVER,1,422.0,1.3333333333333333,-1.0
2002,Finland,BRONZE,1,423.0,1.3333333333333333,0.0
2002,Finland,GOLD,4,424.0,2.0,3.0
2002,Finland,SILVER,2,428.0,2.3333333333333335,-2.0
2004,Finland,SILVER,2,430.0,2.6666666666666665,0.0
2006,Finland,BRONZE,3,432.0,2.3333333333333335,1.0
2006,Finland,SILVER,6,435.0,3.6666666666666665,3.0
2008,Finland,BRONZE,2,441.0,3.6666666666666665,-4.0
2008,Finland,GOLD,1,443.0,3.0,-1.0
2008,Finland,SILVER,1,444.0,1.3333333333333333,0.0
2010,Finland,BRONZE,4,445.0,2.0,3.0
2010,Finland,SILVER,1,449.0,2.0,-3.0
2012,Finland,BRONZE,1,450.0,2.0,0.0
2012,Finland,SILVER,2,451.0,1.3333333333333333,1.0
2014,Finland,BRONZE,1,453.0,1.3333333333333333,-1.0
2014,Finland,GOLD,1,454.0,1.3333333333333333,0.0
2014,Finland,SILVER,3,455.0,1.6666666666666667,2.0
2016,Finland,BRONZE,1,458.0,1.6666666666666667,-2.0
2018,Finland,BRONZE,4,459.0,2.6666666666666665,3.0
2018,Finland,GOLD,1,463.0,2.0,-3.0
2018,Finland,SILVER,1,464.0,2.0,0.0
2020,Finland,BRONZE,2,465.0,1.3333333333333333,1.0
2022,Finland,BRONZE,4,467.0,2.3333333333333335,2.0
2022,Finland,GOLD,2,471.0,2.6666666666666665,-2.0
2022,Finland,SILVER,2,473.0,2.6666666666666665,0.0
1896,France,BRONZE,2,475.0,0.0,0.0
1896,France,GOLD,5,2.0,0.0,3.0
1896,France,SILVER,4,7.0,3.6666666666666665,-1.0
1900,France,BRONZE,35,11.0,14.666666666666666,31.0
1900,France,GOLD,26,46.0,21.666666666666668,-9.0
1900,France,SILVER,36,72.0,32.333333333333336,10.0
1904,France,SILVER,1,108.0,21.0,-35.0
1908,France,BRONZE,9,109.0,15.333333333333334,8.0
1908,France,GOLD,5,118.0,5.0,-4.0
1908,France,SILVER,5,123.0,6.333333333333333,0.0
1912,France,BRONZE,3,128.0,4.333333333333333,-2.0
1912,France,GOLD,7,131.0,5.0,4.0
1912,France,SILVER,4,138.0,4.666666666666667,-3.0
1920,France,BRONZE,13,142.0,8.0,9.0
1920,France,GOLD,9,155.0,8.666666666666666,-4.0
1920,France,SILVER,19,164.0,13.666666666666666,10.0
1924,France,BRONZE,13,183.0,13.666666666666666,-6.0
1924,France,GOLD,13,196.0,15.0,0.0
1924,France,SILVER,14,209.0,13.333333333333334,1.0
1928,France,BRONZE,5,223.0,10.666666666666666,-9.0
1928,France,GOLD,7,228.0,8.666666666666666,2.0
1928,France,SILVER,10,235.0,7.333333333333333,3.0
1932,France,BRONZE,4,245.0,7.0,-6.0
1932,France,GOLD,11,249.0,8.333333333333334,7.0
1932,France,SILVER,5,260.0,6.666666666666667,-6.0
1936,France,BRONZE,7,265.0,7.666666666666667,2.0
1936,France,GOLD,7,272.0,6.333333333333333,0.0
1936,France,SILVER,5,279.0,6.333333333333333,-2.0
1948,France,BRONZE,15,284.0,9.0,10.0
1948,France,GOLD,12,299.0,10.666666666666666,-3.0
1948,France,SILVER,7,311.0,11.333333333333334,-5.0
1952,France,BRONZE,7,318.0,8.666666666666666,0.0
1952,France,GOLD,5,325.0,6.333333333333333,-2.0
1952,France,SILVER,6,330.0,6.0,1.0
1956,France,BRONZE,6,336.0,5.666666666666667,0.0
1956,France,GOLD,4,342.0,5.333333333333333,-2.0
1956,France,SILVER,4,346.0,4.666666666666667,0.0
1960,France,BRONZE,5,350.0,4.333333333333333,1.0
1960,France,GOLD,1,355.0,3.3333333333333335,-4.0
1960,France,SILVER,2,356.0,2.6666666666666665,1.0
1964,France,BRONZE,6,358.0,3.0,4.0
1964,France,GOLD,4,364.0,4.0,-2.0
1964,France,SILVER,12,368.0,7.333333333333333,8.0
1968,France,BRONZE,7,380.0,7.666666666666667,-5.0
1968,France,GOLD,11,387.0,10.0,4.0
1968,France,SILVER,6,398.0,8.0,-5.0
1972,France,BRONZE,9,404.0,8.666666666666666,3.0
1972,France,GOLD,2,413.0,5.666666666666667,-7.0
1972,France,SILVER,5,415.0,5.333333333333333,3.0
1976,France,BRONZE,5,420.0,4.0,0.0
1976,France,GOLD,2,425.0,4.0,-3.0
1976,France,SILVER,3,427.0,3.3333333333333335,1.0
1980,France,BRONZE,4,430.0,3.0,1.0
1980,France,GOLD,6,434.0,4.333333333333333,2.0
1980,France,SILVER,5,440.0,5.0,-1.0
1984,France,BRONZE,18,445.0,9.666666666666666,13.0
1984,France,GOLD,5,463.0,9.333333333333334,-13.0
1984,France,SILVER,8,468.0,10.333333333333334,3.0
1988,France,BRONZE,7,476.0,6.666666666666667,-1.0
1988,France,GOLD,7,483.0,7.333333333333333,0.0
1988,France,SILVER,4,490.0,6.0,-3.0
1992,France,BRONZE,17,494.0,9.333333333333334,13.0
1992,France,GOLD,11,511.0,10.666666666666666,-6.0
1992,France,SILVER,10,522.0,12.666666666666666,-1.0
1994,France,BRONZE,4,532.0,8.333333333333334,-6.0
1994,France,SILVER,1,536.0,5.0,-3.0
1996,France,BRONZE,15,537.0,6.666666666666667,14.0
1996,France,GOLD,15,552.0,10.333333333333334,0.0
1996,France,SILVER,7,567.0,12.333333333333334,-8.0
1998,France,BRONZE,5,574.0,9.0,-2.0
1998,France,GOLD,2,579.0,4.666666666666667,-3.0
1998,France,SILVER,1,581.0,2.6666666666666665,-1.0
2000,France,BRONZE,11,582.0,4.666666666666667,10.0
2000,France,GOLD,13,593.0,8.333333333333334,2.0
2000,France,SILVER,14,606.0,12.666666666666666,1.0
2002,France,BRONZE,2,620.0,9.666666666666666,-12.0
2002,France,GOLD,4,622.0,6.666666666666667,2.0
2002,France,SILVER,5,626.0,3.6666666666666665,1.0
2004,France,BRONZE,13,631.0,7.333333333333333,8.0
2004,France,GOLD,11,644.0,9.666666666666666,-2.0
2004,France,SILVER,9,655.0,11.0,-2.0
2006,France,BRONZE,4,664.0,8.0,-5.0
2006,France,GOLD,3,668.0,5.333333333333333,-1.0
2006,France,SILVER,2,671.0,3.0,-1.0
2008,France,BRONZE,20,673.0,8.333333333333334,18.0
2008,France,GOLD,7,693.0,9.666666666666666,-13.0
2008,France,SILVER,16,700.0,14.333333333333334,9.0
2010,France,BRONZE,6,716.0,9.666666666666666,-10.0
2010,France,GOLD,2,722.0,8.0,-4.0
2010,France,SILVER,3,724.0,3.6666666666666665,1.0
2012,France,BRONZE,13,727.0,6.0,10.0
2012,France,GOLD,11,740.0,9.0,-2.0
2012,France,SILVER,11,751.0,11.666666666666666,0.0
2014,France,BRONZE,7,762.0,9.666666666666666,-4.0
2014,France,GOLD,4,769.0,7.333333333333333,-3.0
2014,France,SILVER,4,773.0,5.0,0.0
2016,France,BRONZE,14,777.0,7.333333333333333,10.0
2016,France,GOLD,10,791.0,9.333333333333334,-4.0
2016,France,SILVER,18,801.0,14.0,8.0
2018,France,BRONZE,6,819.0,11.333333333333334,-12.0
2018,France,GOLD,5,825.0,9.666666666666666,-1.0
2018,France,SILVER,4,830.0,5.0,-1.0
2020,France,BRONZE,11,834.0,6.666666666666667,7.0
2020,France,GOLD,10,845.0,8.333333333333334,-1.0
2020,France,SILVER,12,855.0,11.0,2.0
2022,France,BRONZE,2,867.0,8.0,-10.0
2022,France,GOLD,5,869.0,6.333333333333333,3.0
2022,France,SILVER,7,874.0,4.666666666666667,2.0
2012,Gabon,SILVER,1,881.0,0.0,0.0
1996,Georgia,BRONZE,2,1.0,0.0,0.0
2000,Georgia,BRONZE,6,2.0,0.0,4.0
2004,Georgia,GOLD,2,8.0,3.3333333333333335,-4.0
2004,Georgia,SILVER,2,10.0,3.3333333333333335,0.0
2008,Georgia,BRONZE,2,12.0,2.0,0.0
2008,Georgia,GOLD,3,14.0,2.3333333333333335,1.0
2008,Georgia,SILVER,2,17.0,2.3333333333333335,-1.0
2012,Georgia,BRONZE,3,19.0,2.6666666666666665,1.0
2012,Georgia,GOLD,1,22.0,2.0,-2.0
2012,Georgia,SILVER,2,23.0,2.0,1.0
2016,Georgia,BRONZE,4,25.0,2.3333333333333335,2.0
2016,Georgia,GOLD,2,29.0,2.6666666666666665,-2.0
2016,Georgia,SILVER,1,31.0,2.3333333333333335,-1.0
2020,Georgia,BRONZE,1,32.0,1.3333333333333333,0.0
2020,Georgia,GOLD,2,33.0,1.3333333333333333,1.0
2020,Georgia,SILVER,5,35.0,2.6666666666666665,3.0
1968,German Democratic Republic (Germany),BRONZE,9,40.0,0.0,0.0
1968,German Democratic Republic (Germany),GOLD,10,9.0,0.0,1.0
1968,German Democratic Republic (Germany),SILVER,11,19.0,10.0,1.0
1972,German Democratic Republic (Germany),BRONZE,30,30.0,17.0,19.0
1972,German Democratic Republic (Germany),GOLD,24,60.0,21.666666666666668,-6.0
1972,German Democratic Republic (Germany),SILVER,26,84.0,26.666666666666668,2.0
1976,German Democratic Republic (Germany),BRONZE,32,110.0,27.333333333333332,6.0
1976,German Democratic Republic (Germany),GOLD,47,142.0,35.0,15.0
1976,German Democratic Republic (Germany),SILVER,30,189.0,36.333333333333336,-17.0
1980,German Democratic Republic (Germany),BRONZE,49,219.0,42.0,19.0
1980,German Democratic Republic (Germany),GOLD,56,268.0,45.0,7.0
1980,German Democratic Republic (Germany),SILVER,44,324.0,49.666666666666664,-12.0
1984,German Democratic Republic (Germany),BRONZE,6,368.0,35.333333333333336,-38.0
1984,German Democratic Republic (Germany),GOLD,9,374.0,19.666666666666668,3.0
1984,German Democratic Republic (Germany),SILVER,9,383.0,8.0,0.0
1988,German Democratic Republic (Germany),BRONZE,36,392.0,18.0,27.0
1988,German Democratic Republic (Germany),GOLD,46,428.0,30.333333333333332,10.0
1988,German Democratic Republic (Germany),SILVER,45,474.0,42.333333333333336,-1.0
1896,Germany,BRONZE,2,519.0,0.0,0.0
1896,Germany,GOLD,6,2.0,0.0,4.0
1896,Germany,SILVER,5,8.0,4.333333333333333,-1.0
1900,Germany,BRONZE,2,13.0,4.333333333333333,-3.0
1900,Germany,GOLD,4,15.0,3.6666666666666665,2.0
1900,Germany,SILVER,3,19.0,3.0,-1.0
1904,Germany,BRONZE,6,22.0,4.333333333333333,3.0
1904,Germany,GOLD,4,28.0,4.333333333333333,-2.0
1904,Germany,SILVER,5,32.0,5.0,1.0
1908,Germany,BRONZE,5,37.0,4.666666666666667,0.0
1908,Germany,GOLD,3,42.0,4.333333333333333,-2.0
1908,Germany,SILVER,5,45.0,4.333333333333333,2.0
1912,Germany,BRONZE,7,50.0,5.0,2.0
1912,Germany,GOLD,5,57.0,5.666666666666667,-2.0
1912,Germany,SILVER,13,62.0,8.333333333333334,8.0
1928,Germany,BRONZE,15,75.0,11.0,2.0
1928,Germany,GOLD,10,90.0,12.666666666666666,-5.0
1928,Germany,SILVER,7,100.0,10.666666666666666,-3.0
1932,Germany,BRONZE,7,107.0,8.0,0.0
1932,Germany,GOLD,3,114.0,5.666666666666667,-4.0
1932,Germany,SILVER,12,117.0,7.333333333333333,9.0
1936,Germany,BRONZE,29,129.0,14.666666666666666,17.0
1936,Germany,GOLD,34,158.0,25.0,5.0
1936,Germany,SILVER,27,192.0,30.0,-7.0
1952,Germany,BRONZE,17,219.0,26.0,-10.0
1952,Germany,GOLD,3,236.0,15.666666666666666,-14.0
1952,Germany,SILVER,9,239.0,9.666666666666666,6.0
1956,Germany,BRONZE,7,248.0,6.333333333333333,-2.0
1956,Germany,GOLD,5,255.0,7.0,-2.0
1956,Germany,SILVER,10,260.0,7.333333333333333,5.0
1960,Germany,BRONZE,12,270.0,9.0,2.0
1960,Germany,GOLD,16,282.0,12.666666666666666,4.0
1960,Germany,SILVER,22,298.0,16.666666666666668,6.0
1964,Germany,BRONZE,21,320.0,19.666666666666668,-1.0
1964,Germany,GOLD,13,341.0,18.666666666666668,-8.0
1964,Germany,SILVER,25,354.0,19.666666666666668,12.0
1992,Germany,BRONZE,34,379.0,24.0,9.0
1992,Germany,GOLD,43,413.0,34.0,9.0
1992,Germany,SILVER,31,456.0,36.0,-12.0
1994,Germany,BRONZE,8,487.0,27.333333333333332,-23.0
1994,Germany,GOLD,9,495.0,16.0,1.0
1994,Germany,SILVER,7,504.0,8.0,-2.0
1996,Germany,BRONZE,27,511.0,14.333333333333334,20.0
1996,Germany,GOLD,20,538.0,18.0,-7.0
1996,Germany,SILVER,18,558.0,21.666666666666668,-2.0
1998,Germany,BRONZE,8,576.0,15.333333333333334,-10.0
1998,Germany,GOLD,12,584.0,12.666666666666666,4.0
1998,Germany,SILVER,9,596.0,9.666666666666666,-3.0
2000,Germany,BRONZE,26,605.0,15.666666666666666,17.0
2000,Germany,GOLD,13,631.0,16.0,-13.0
2000,Germany,SILVER,17,644.0,18.666666666666668,4.0
2002,Germany,BRONZE,8,661.0,12.666666666666666,-9.0
2002,Germany,GOLD,12,669.0,12.333333333333334,4.0
2002,Germany,SILVER,16,681.0,12.0,4.0
2004,Germany,BRONZE,20,697.0,16.0,4.0
2004,Germany,GOLD,13,717.0,16.333333333333332,-7.0
2004,Germany,SILVER,16,730.0,16.333333333333332,3.0
2006,Germany,BRONZE,6,746.0,11.666666666666666,-10.0
2006,Germany,GOLD,11,752.0,11.0,5.0
2006,Germany,SILVER,12,763.0,9.666666666666666,1.0
2008,Germany,BRONZE,14,775.0,12.333333333333334,2.0
2008,Germany,GOLD,16,789.0,14.0,2.0
2008,Germany,SILVER,11,805.0,13.666666666666666,-5.0
2010,Germany,BRONZE,7,816.0,11.333333333333334,-4.0
2010,Germany,GOLD,10,823.0,9.333333333333334,3.0
2010,Germany,SILVER,13,833.0,10.0,3.0
2012,Germany,BRONZE,13,846.0,12.0,0.0
2012,Germany,GOLD,11,859.0,12.333333333333334,-2.0
2012,Germany,SILVER,20,870.0,14.666666666666666,9.0
2014,Germany,BRONZE,5,890.0,12.0,-15.0
2014,Germany,GOLD,8,895.0,11.0,3.0
2014,Germany,SILVER,6,903.0,6.333333333333333,-2.0
2016,Germany,BRONZE,15,909.0,9.666666666666666,9.0
2016,Germany,GOLD,17,924.0,12.666666666666666,2.0
2016,Germany,SILVER,10,941.0,14.0,-7.0
2018,Germany,BRONZE,7,951.0,11.333333333333334,-3.0
2018,Germany,GOLD,14,958.0,10.333333333333334,7.0
2018,Germany,SILVER,10,972.0,10.333333333333334,-4.0
2020,Germany,BRONZE,16,982.0,13.333333333333334,6.0
2020,Germany,GOLD,10,998.0,12.0,-6.0
2020,Germany,SILVER,11,1008.0,12.333333333333334,1.0
2022,Germany,BRONZE,5,1019.0,8.666666666666666,-6.0
2022,Germany,GOLD,12,1024.0,9.333333333333334,7.0
2022,Germany,SILVER,10,1036.0,9.0,-2.0
1960,Ghana,SILVER,1,1046.0,0.0,0.0
1964,Ghana,BRONZE,1,1.0,0.0,0.0
1972,Ghana,BRONZE,1,2.0,1.0,0.0
1992,Ghana,BRONZE,1,3.0,1.0,0.0
2020,Ghana,BRONZE,1,4.0,1.0,0.0
1896,Great Britain,BRONZE,2,5.0,0.0,0.0
1896,Great Britain,GOLD,2,2.0,0.0,0.0
1896,Great Britain,SILVER,3,4.0,2.3333333333333335,1.0
1900,Great Britain,BRONZE,8,7.0,4.333333333333333,5.0
1900,Great Britain,GOLD,15,15.0,8.666666666666666,7.0
1900,Great Britain,SILVER,8,30.0,10.333333333333334,-7.0
1904,Great Britain,GOLD,1,38.0,8.0,-7.0
1904,Great Britain,SILVER,1,39.0,3.3333333333333335,0.0
1908,Great Britain,BRONZE,37,40.0,13.0,36.0
1908,Great Britain,GOLD,55,77.0,31.0,18.0
1908,Great Britain,SILVER,49,132.0,47.0,-6.0
1912,Great Britain,BRONZE,16,181.0,40.0,-33.0
1912,Great Britain,GOLD,10,197.0,25.0,-6.0
1912,Great Britain,SILVER,14,207.0,13.333333333333334,4.0
1920,Great Britain,BRONZE,13,221.0,12.333333333333334,-1.0
1920,Great Britain,GOLD,14,234.0,13.666666666666666,1.0
